FIPS,state_name,county_name,MonthStart,value,stage
06003,California,Alpine County,7/1/14,32,actuals
06003,California,Alpine County,8/1/14,9,actuals
06003,California,Alpine County,9/1/14,7,actuals
06003,California,Alpine County,10/1/14,2,actuals
06003,California,Alpine County,11/1/14,0,actuals
06003,California,Alpine County,12/1/14,0,actuals
06003,California,Alpine County,1/1/15,0,actuals
06003,California,Alpine County,2/1/15,0,actuals
06003,California,Alpine County,3/1/15,0,actuals
06003,California,Alpine County,4/1/15,1,actuals
06003,California,Alpine County,5/1/15,3,actuals
06003,California,Alpine County,6/1/15,4,actuals
06003,California,Alpine County,7/1/15,10,actuals
06003,California,Alpine County,8/1/15,2,actuals
06003,California,Alpine County,9/1/15,2,actuals
06003,California,Alpine County,10/1/15,0,actuals
06003,California,Alpine County,11/1/15,0,actuals
06003,California,Alpine County,12/1/15,0,actuals
06003,California,Alpine County,1/1/16,0.034844261,forecast
06003,California,Alpine County,2/1/16,0.034847178,forecast
06003,California,Alpine County,3/1/16,0.243892495,forecast
06003,California,Alpine County,4/1/16,0.361830043,forecast
06003,California,Alpine County,5/1/16,1.052596488,forecast
06003,California,Alpine County,6/1/16,3.289624008,forecast
06003,California,Alpine County,7/1/16,10.39521186,forecast
06003,California,Alpine County,8/1/16,10.62548554,forecast
06003,California,Alpine County,9/1/16,5.000694074,forecast
06003,California,Alpine County,10/1/16,1.644965156,forecast
06003,California,Alpine County,11/1/16,0.296126208,forecast
06003,California,Alpine County,12/1/16,0.065805824,forecast
06003,California,Alpine County,1/1/17,0.033918583,forecast
06003,California,Alpine County,2/1/17,0.033921423,forecast
06003,California,Alpine County,3/1/17,0.237413207,forecast
06003,California,Alpine County,4/1/17,0.352217608,forecast
06003,California,Alpine County,5/1/17,1.02463304,forecast
06003,California,Alpine County,6/1/17,3.202231325,forecast
06003,California,Alpine County,7/1/17,10.11905099,forecast
06003,California,Alpine County,8/1/17,10.34320718,forecast
06003,California,Alpine County,9/1/17,4.867844828,forecast
06003,California,Alpine County,10/1/17,1.601264746,forecast
06003,California,Alpine County,11/1/17,0.288259272,forecast
06003,California,Alpine County,12/1/17,0.064057616,forecast
06003,California,Alpine County,1/1/18,0.033017496,forecast
06003,California,Alpine County,2/1/18,0.033020261,forecast
06003,California,Alpine County,3/1/18,0.23110605,forecast
06003,California,Alpine County,4/1/18,0.342860538,forecast
06003,California,Alpine County,5/1/18,0.997412473,forecast
06003,California,Alpine County,6/1/18,3.117160331,forecast
06003,California,Alpine County,7/1/18,9.850226645,forecast
06003,California,Alpine County,8/1/18,10.06842787,forecast
06003,California,Alpine County,9/1/18,4.738524876,forecast
06003,California,Alpine County,10/1/18,1.558725288,forecast
06003,California,Alpine County,11/1/18,0.280601329,forecast
06003,California,Alpine County,12/1/18,0.062355851,forecast
06003,California,Alpine County,1/1/19,0.032140348,forecast
06003,California,Alpine County,2/1/19,0.032143039,forecast
06003,California,Alpine County,3/1/19,0.224966449,forecast
06003,California,Alpine County,4/1/19,0.333752049,forecast
06003,California,Alpine County,5/1/19,0.970915052,forecast
06003,California,Alpine County,6/1/19,3.034349346,forecast
06003,California,Alpine County,7/1/19,9.588543933,forecast
06003,California,Alpine County,8/1/19,9.800948388,forecast
06003,California,Alpine County,9/1/19,4.612640459,forecast
06003,California,Alpine County,10/1/19,1.517315941,forecast
06003,California,Alpine County,11/1/19,0.273146829,forecast
06003,California,Alpine County,12/1/19,0.060699295,forecast
06005,California,Amador County,2/1/92,1,actuals
06005,California,Amador County,3/1/92,0,actuals
06005,California,Amador County,4/1/92,0,actuals
06005,California,Amador County,5/1/92,11,actuals
06005,California,Amador County,6/1/92,21,actuals
06005,California,Amador County,7/1/92,10,actuals
06005,California,Amador County,8/1/92,21,actuals
06005,California,Amador County,9/1/92,12,actuals
06005,California,Amador County,10/1/92,15,actuals
06005,California,Amador County,11/1/92,4,actuals
06005,California,Amador County,12/1/92,0,actuals
06005,California,Amador County,1/1/93,2,actuals
06005,California,Amador County,2/1/93,0,actuals
06005,California,Amador County,3/1/93,1,actuals
06005,California,Amador County,4/1/93,1,actuals
06005,California,Amador County,5/1/93,6,actuals
06005,California,Amador County,6/1/93,5,actuals
06005,California,Amador County,7/1/93,9,actuals
06005,California,Amador County,8/1/93,17,actuals
06005,California,Amador County,9/1/93,12,actuals
06005,California,Amador County,10/1/93,8,actuals
06005,California,Amador County,11/1/93,2,actuals
06005,California,Amador County,12/1/93,0,actuals
06005,California,Amador County,1/1/94,3,actuals
06005,California,Amador County,2/1/94,1,actuals
06005,California,Amador County,3/1/94,5,actuals
06005,California,Amador County,4/1/94,8,actuals
06005,California,Amador County,5/1/94,2,actuals
06005,California,Amador County,6/1/94,8,actuals
06005,California,Amador County,7/1/94,13,actuals
06005,California,Amador County,8/1/94,12,actuals
06005,California,Amador County,9/1/94,8,actuals
06005,California,Amador County,10/1/94,4,actuals
06005,California,Amador County,11/1/94,1,actuals
06005,California,Amador County,12/1/94,1,actuals
06005,California,Amador County,1/1/95,0,actuals
06005,California,Amador County,2/1/95,0,actuals
06005,California,Amador County,3/1/95,1,actuals
06005,California,Amador County,4/1/95,0,actuals
06005,California,Amador County,5/1/95,0,actuals
06005,California,Amador County,6/1/95,7,actuals
06005,California,Amador County,7/1/95,2,actuals
06005,California,Amador County,8/1/95,12,actuals
06005,California,Amador County,9/1/95,4,actuals
06005,California,Amador County,10/1/95,3,actuals
06005,California,Amador County,11/1/95,9,actuals
06005,California,Amador County,12/1/95,1,actuals
06005,California,Amador County,1/1/96,0,actuals
06005,California,Amador County,2/1/96,0,actuals
06005,California,Amador County,3/1/96,0,actuals
06005,California,Amador County,4/1/96,2,actuals
06005,California,Amador County,5/1/96,5,actuals
06005,California,Amador County,6/1/96,7,actuals
06005,California,Amador County,7/1/96,9,actuals
06005,California,Amador County,8/1/96,22,actuals
06005,California,Amador County,9/1/96,8,actuals
06005,California,Amador County,10/1/96,8,actuals
06005,California,Amador County,11/1/96,4,actuals
06005,California,Amador County,12/1/96,0,actuals
06005,California,Amador County,1/1/97,0,actuals
06005,California,Amador County,2/1/97,2,actuals
06005,California,Amador County,3/1/97,2,actuals
06005,California,Amador County,4/1/97,6,actuals
06005,California,Amador County,5/1/97,7,actuals
06005,California,Amador County,6/1/97,12,actuals
06005,California,Amador County,7/1/97,12,actuals
06005,California,Amador County,8/1/97,11,actuals
06005,California,Amador County,9/1/97,15,actuals
06005,California,Amador County,10/1/97,4,actuals
06005,California,Amador County,11/1/97,1,actuals
06005,California,Amador County,12/1/97,1,actuals
06005,California,Amador County,1/1/98,0,actuals
06005,California,Amador County,2/1/98,0,actuals
06005,California,Amador County,3/1/98,0,actuals
06005,California,Amador County,4/1/98,2,actuals
06005,California,Amador County,5/1/98,0,actuals
06005,California,Amador County,6/1/98,4,actuals
06005,California,Amador County,7/1/98,11,actuals
06005,California,Amador County,8/1/98,18,actuals
06005,California,Amador County,9/1/98,6,actuals
06005,California,Amador County,10/1/98,1,actuals
06005,California,Amador County,11/1/98,4,actuals
06005,California,Amador County,12/1/98,1,actuals
06005,California,Amador County,1/1/99,1,actuals
06005,California,Amador County,2/1/99,0,actuals
06005,California,Amador County,3/1/99,3,actuals
06005,California,Amador County,4/1/99,4,actuals
06005,California,Amador County,5/1/99,6,actuals
06005,California,Amador County,6/1/99,17,actuals
06005,California,Amador County,7/1/99,29,actuals
06005,California,Amador County,8/1/99,22,actuals
06005,California,Amador County,9/1/99,15,actuals
06005,California,Amador County,10/1/99,6,actuals
06005,California,Amador County,11/1/99,4,actuals
06005,California,Amador County,12/1/99,3,actuals
06005,California,Amador County,1/1/00,1,actuals
06005,California,Amador County,2/1/00,1,actuals
06005,California,Amador County,3/1/00,1,actuals
06005,California,Amador County,4/1/00,5,actuals
06005,California,Amador County,5/1/00,6,actuals
06005,California,Amador County,6/1/00,6,actuals
06005,California,Amador County,7/1/00,16,actuals
06005,California,Amador County,8/1/00,17,actuals
06005,California,Amador County,9/1/00,10,actuals
06005,California,Amador County,10/1/00,5,actuals
06005,California,Amador County,11/1/00,4,actuals
06005,California,Amador County,12/1/00,0,actuals
06005,California,Amador County,1/1/01,2,actuals
06005,California,Amador County,2/1/01,0,actuals
06005,California,Amador County,3/1/01,0,actuals
06005,California,Amador County,4/1/01,1,actuals
06005,California,Amador County,5/1/01,7,actuals
06005,California,Amador County,6/1/01,7,actuals
06005,California,Amador County,7/1/01,17,actuals
06005,California,Amador County,8/1/01,12,actuals
06005,California,Amador County,9/1/01,13,actuals
06005,California,Amador County,10/1/01,7,actuals
06005,California,Amador County,11/1/01,1,actuals
06005,California,Amador County,12/1/01,0,actuals
06005,California,Amador County,1/1/02,0,actuals
06005,California,Amador County,2/1/02,3,actuals
06005,California,Amador County,3/1/02,1,actuals
06005,California,Amador County,4/1/02,3,actuals
06005,California,Amador County,5/1/02,6,actuals
06005,California,Amador County,6/1/02,9,actuals
06005,California,Amador County,7/1/02,7,actuals
06005,California,Amador County,8/1/02,12,actuals
06005,California,Amador County,9/1/02,15,actuals
06005,California,Amador County,10/1/02,7,actuals
06005,California,Amador County,11/1/02,12,actuals
06005,California,Amador County,12/1/02,0,actuals
06005,California,Amador County,1/1/03,0,actuals
06005,California,Amador County,2/1/03,1,actuals
06005,California,Amador County,3/1/03,1,actuals
06005,California,Amador County,4/1/03,1,actuals
06005,California,Amador County,5/1/03,1,actuals
06005,California,Amador County,6/1/03,14,actuals
06005,California,Amador County,7/1/03,19,actuals
06005,California,Amador County,8/1/03,18,actuals
06005,California,Amador County,9/1/03,15,actuals
06005,California,Amador County,10/1/03,6,actuals
06005,California,Amador County,11/1/03,6,actuals
06005,California,Amador County,12/1/03,1,actuals
06005,California,Amador County,1/1/04,1,actuals
06005,California,Amador County,2/1/04,0,actuals
06005,California,Amador County,3/1/04,6,actuals
06005,California,Amador County,4/1/04,7,actuals
06005,California,Amador County,5/1/04,13,actuals
06005,California,Amador County,6/1/04,14,actuals
06005,California,Amador County,7/1/04,13,actuals
06005,California,Amador County,8/1/04,10,actuals
06005,California,Amador County,9/1/04,8,actuals
06005,California,Amador County,10/1/04,5,actuals
06005,California,Amador County,11/1/04,0,actuals
06005,California,Amador County,12/1/04,1,actuals
06005,California,Amador County,1/1/05,0,actuals
06005,California,Amador County,2/1/05,0,actuals
06005,California,Amador County,3/1/05,2,actuals
06005,California,Amador County,4/1/05,3,actuals
06005,California,Amador County,5/1/05,1,actuals
06005,California,Amador County,6/1/05,7,actuals
06005,California,Amador County,7/1/05,8,actuals
06005,California,Amador County,8/1/05,9,actuals
06005,California,Amador County,9/1/05,8,actuals
06005,California,Amador County,10/1/05,2,actuals
06005,California,Amador County,11/1/05,7,actuals
06005,California,Amador County,12/1/05,4,actuals
06005,California,Amador County,1/1/06,0,actuals
06005,California,Amador County,2/1/06,3,actuals
06005,California,Amador County,3/1/06,0,actuals
06005,California,Amador County,4/1/06,1,actuals
06005,California,Amador County,5/1/06,5,actuals
06005,California,Amador County,6/1/06,19,actuals
06005,California,Amador County,7/1/06,18,actuals
06005,California,Amador County,8/1/06,10,actuals
06005,California,Amador County,9/1/06,6,actuals
06005,California,Amador County,10/1/06,4,actuals
06005,California,Amador County,11/1/06,2,actuals
06005,California,Amador County,12/1/06,0,actuals
06005,California,Amador County,1/1/07,2,actuals
06005,California,Amador County,2/1/07,0,actuals
06005,California,Amador County,3/1/07,3,actuals
06005,California,Amador County,4/1/07,3,actuals
06005,California,Amador County,5/1/07,17,actuals
06005,California,Amador County,6/1/07,12,actuals
06005,California,Amador County,7/1/07,13,actuals
06005,California,Amador County,8/1/07,21,actuals
06005,California,Amador County,9/1/07,9,actuals
06005,California,Amador County,10/1/07,13,actuals
06005,California,Amador County,11/1/07,8,actuals
06005,California,Amador County,12/1/07,2,actuals
06005,California,Amador County,1/1/08,0,actuals
06005,California,Amador County,2/1/08,0,actuals
06005,California,Amador County,3/1/08,4,actuals
06005,California,Amador County,4/1/08,18,actuals
06005,California,Amador County,5/1/08,8,actuals
06005,California,Amador County,6/1/08,8,actuals
06005,California,Amador County,7/1/08,6,actuals
06005,California,Amador County,8/1/08,9,actuals
06005,California,Amador County,9/1/08,3,actuals
06005,California,Amador County,10/1/08,5,actuals
06005,California,Amador County,11/1/08,0,actuals
06005,California,Amador County,12/1/08,1,actuals
06005,California,Amador County,1/1/09,1,actuals
06005,California,Amador County,2/1/09,1,actuals
06005,California,Amador County,3/1/09,2,actuals
06005,California,Amador County,4/1/09,5,actuals
06005,California,Amador County,5/1/09,4,actuals
06005,California,Amador County,6/1/09,6,actuals
06005,California,Amador County,7/1/09,14,actuals
06005,California,Amador County,8/1/09,7,actuals
06005,California,Amador County,9/1/09,11,actuals
06005,California,Amador County,10/1/09,14,actuals
06005,California,Amador County,11/1/09,3,actuals
06005,California,Amador County,12/1/09,2,actuals
06005,California,Amador County,1/1/10,0,actuals
06005,California,Amador County,2/1/10,0,actuals
